contig_name,length,prop_gc,gc_skew,at_skew,cpg_count,cpg_ratio,orf_length,linguistic_complexity_6,in_bridges,p_good,p_bases_covered,p_seq_true,score,p_not_segmented,eff_length,eff_count,tpm,coverage
C1795,197,0.604061,-0.159664,0.282051,26,1.484638,65,0.044678,0,0.555556,1.0,0.957143,0.492682,0.926537,197,8.98943,5170.3,77.71
C1797,197,0.649746,0.171875,0.101449,35,1.734591,65,0.042236,0,0.6,1.0,0.926984,0.468135,0.841682,197,4.99856,2874.94,43.21
C1799,198,0.60101,-0.243697,0.164557,34,2.021622,66,0.044678,0,0.5,0.984848,1,0.489409,0.993877,198,2.00541,1147.59,17.25
C1801,199,0.658291,-0.251908,-0.117647,40,1.981085,66,0.044678,0,0.666667,0.884422,0.988571,0.519736,0.891675,199,5.99628,3414.12,51.31
C1803,199,0.517588,-0.048544,-0.083333,33,2.481859,66,0.044434,0,1.0,0.909548,1,0.692285,0.761131,199,2.00541,1141.83,17.16
C1805,200,0.55,-0.018182,0.066667,26,1.719577,66,0.04541,0,1.0,0.77,0.985714,0.630141,0.830225,200,2.00541,1136.12,17.08
C1807,201,0.587065,0.033898,0.012048,36,2.081104,55,0.047363,0,0.25,1.0,0.95102,0.192893,0.811312,201,4.99856,2817.72,42.35
C1809,202,0.50495,0.078431,0.1,29,2.266151,67,0.047852,0,1.0,0.772277,1,0.613041,0.79381,202,2.00541,1124.87,16.91
C1811,203,0.512315,0.134615,-0.191919,24,1.835028,67,0.045166,0,0.75,1.0,1,0.71695,0.955933,203,4.00085,2233.08,33.56
C1813,206,0.558252,-0.078261,0.186813,27,1.692635,68,0.047363,0,0.6,1.0,0.968254,0.557526,0.959676,206,4.99856,2749.33,41.32
C1815,206,0.61165,-0.031746,-0.3,39,2.02623,68,0.04541,0,0.5,1.0,0.98,0.379669,0.774834,206,5.99628,3298.1,49.57
C1817,208,0.413462,0.302326,0.081967,14,1.733333,34,0.046875,0,0.666667,1.0,1,0.615927,0.92389,208,3.00313,1635.91,24.59
C1819,210,0.590476,-0.112903,0.023256,38,2.102767,69,0.049805,0,0.75,1.0,0.921429,0.266374,0.38545,210,4.99856,2696.96,40.54
C1821,210,0.642857,-0.096296,0.226667,44,2.046965,70,0.045166,0,1.0,0.947619,0.996429,0.897596,0.950607,210,4.00085,2158.65,32.44
C1823,211,0.459716,0.134021,0.087719,23,2.100866,40,0.047119,0,0.8,1.0,0.990476,0.733311,0.925453,211,4.99856,2684.18,40.34
C1825,211,0.601896,0.055118,0.214286,36,1.889552,70,0.047607,0,0.666667,1.0,0.988571,0.6548,0.993556,211,3.00313,1612.65,24.24
C1827,212,0.533019,-0.185841,-0.131313,29,1.994809,70,0.048584,0,0.5,0.962264,0.97619,0.447931,0.953701,212,4.00085,2138.28,32.14
C1831,214,0.280374,-0.566667,0.311688,5,1.751227,16,0.040771,0,0.625,1.0,0.984615,0.072325,0.117528,214,7.99172,4231.32,63.6
C1833,214,0.425234,0.164835,0.105691,29,3.08143,70,0.04834,0,0.666667,1.0,0.937143,0.483268,0.773524,214,5.99628,3174.81,47.72
C1837,217,0.599078,-0.061538,0.218391,30,1.546686,72,0.048828,0,1.0,0.949309,1,0.90741,0.955864,217,4.00085,2089.01,31.4
C1839,217,0.709677,-0.103896,-0.269841,66,2.441944,72,0.043945,0,0.5,1.0,0.991837,0.474756,0.957326,217,4.00085,2089.01,31.4
C1841,219,0.474886,-0.115385,-0.043478,24,1.970015,41,0.050781,0,1.0,0.922374,0.95,0.846527,0.966073,219,4.00085,2069.94,31.11
C1843,221,0.488688,0.148148,0.221239,28,2.169705,73,0.049316,0,0.5,1.0,0.98,0.110373,0.225251,221,5.99628,3074.25,46.21
C1845,222,0.418919,-0.032258,0.023256,22,2.261111,49,0.051025,0,0.4,0.968468,0.906122,0.339988,0.968572,222,4.99856,2551.18,38.34
C1847,222,0.527027,0.025641,0.180952,28,1.817544,74,0.048828,0,0.5,1.0,0.967347,0.480313,0.993052,222,4.00085,2041.96,30.69
C1849,223,0.412556,0.043478,-0.038168,23,2.428504,63,0.05127,0,0.6,0.964126,0.996429,0.55198,0.957617,223,4.99856,2539.74,38.17
C1851,224,0.732143,0.036585,0.0,62,2.068206,74,0.048584,0,0.666667,0.78125,0.977143,0.46946,0.922448,224,3.00313,1519.06,22.83
C1853,224,0.607143,0.014706,-0.159091,35,1.695868,74,0.048096,0,0.666667,1.0,1,0.659611,0.989417,224,3.00313,1519.06,22.83
C1855,228,0.412281,0.191489,0.044776,17,1.821429,57,0.05127,0,0.571429,1.0,0.992208,0.545718,0.962507,228,6.994,3475.68,52.24
C1857,228,0.486842,0.315315,0.111111,24,1.972603,61,0.052734,0,0.666667,0.986842,0.988571,0.584776,0.899136,228,5.99628,2979.86,44.79
C1859,229,0.58952,-0.007407,0.148936,44,2.211589,76,0.052002,0,0.8,1.0,0.993651,0.741765,0.933131,229,4.99856,2473.2,37.17
C1863,233,0.656652,-0.03268,0.25,49,1.952959,77,0.051025,0,0.5,1.0,0.983673,0.473753,0.963232,233,4.00085,1945.56,29.24
C1865,242,0.578512,0.085714,0.039216,44,2.189145,37,0.051758,0,0.833333,0.900826,0.98961,0.716865,0.964969,242,5.99628,2807.47,42.2
C1867,242,0.607438,-0.047619,-0.115789,43,1.930612,80,0.055176,0,0.75,1.0,1,0.727724,0.970298,242,4.00085,1873.21,28.15
C1869,243,0.567901,0.086957,0.238095,32,1.645714,80,0.053223,0,1.0,0.954733,0.97551,0.893454,0.95931,243,4.00085,1865.5,28.04
C1871,243,0.588477,-0.076923,-0.14,42,2.008264,80,0.055176,0,0.6,0.835391,0.993651,0.481719,0.967205,243,4.99856,2330.71,35.03
C1873,246,0.601626,0.0,0.081633,42,1.886779,82,0.056885,0,0.5,0.99187,1,0.467516,0.942697,246,4.00085,1842.75,27.7
C1875,246,0.650407,-0.125,-0.372093,63,2.46,82,0.052002,0,0.5,0.995935,0.936508,0.449232,0.963293,246,5.99628,2761.82,41.51
C1877,247,0.42915,0.377358,0.106383,19,1.948111,36,0.054199,0,0.75,0.94332,0.989796,0.657564,0.939014,247,7.99172,3666.0,55.1
C1879,251,0.545817,0.051095,-0.22807,32,1.716239,83,0.05835,0,0.8,1.0,0.996825,0.749365,0.93969,251,4.99856,2256.42,33.91
C1881,252,0.460317,-0.327586,-0.132353,20,1.678322,39,0.05249,0,1.0,0.857143,0.98,0.770914,0.917755,252,4.99856,2247.47,33.78
C1883,253,0.328063,-0.325301,0.329412,14,2.3,43,0.054443,0,1.0,0.980237,0.977143,0.50765,0.529999,253,4.99856,2238.59,33.65
C1885,256,0.570313,0.273973,0.109091,36,1.86975,69,0.05957,0,0.777778,0.910156,0.987302,0.527378,0.754571,256,8.98943,3978.7,59.8
C1887,260,0.538462,-0.285714,-0.05,50,2.888889,78,0.056885,0,0.875,0.765385,0.894643,0.347218,0.579515,260,8.98943,3917.49,58.88
C1889,260,0.488462,0.023622,0.142857,33,2.129032,86,0.058594,0,0.875,1.0,0.982857,0.785289,0.913127,260,7.99172,3482.7,52.35
C1891,267,0.2397,-0.53125,0.261084,4,1.453061,26,0.049072,0,0.75,1.0,0.942857,0.497626,0.703714,267,7.99172,3391.39,50.97
C1893,273,0.307692,-0.357143,0.238095,8,1.419103,50,0.058105,0,0.6,0.893773,0.977778,0.477235,0.910151,273,9.98715,4145.03,62.3
C1895,277,0.635379,0.102273,0.009901,55,1.988125,91,0.061279,0,0.75,0.866426,0.991837,0.59868,0.928885,277,4.00085,1636.52,24.6
C1897,281,0.594306,0.08982,0.087719,42,1.706478,93,0.061768,0,1.0,0.886121,1,0.655667,0.739929,281,4.99856,2015.52,30.29
C1899,281,0.505338,0.056338,-0.007194,35,1.957214,37,0.06543,0,0.75,1.0,0.991837,0.68943,0.926805,281,4.00085,1613.22,24.25
C1901,282,0.524823,0.216216,-0.074627,43,2.322989,46,0.063477,0,0.4,0.801418,0.95,0.298316,0.979566,282,4.99856,2008.38,30.19
C1903,282,0.531915,-0.053333,-0.015152,35,1.759672,93,0.061523,0,0.571429,0.989362,0.85974,0.429117,0.88286,282,13.978,5616.24,84.41
C1905,284,0.612676,0.022989,0.4,51,1.914607,94,0.056396,0,0.6,0.982394,0.815584,0.461303,0.959578,284,6.5561,2615.63,39.31
C1907,286,0.622378,-0.022472,0.166667,50,1.80624,95,0.060547,0,0.8,1.0,0.987302,0.761298,0.963861,286,4.99856,1980.29,29.76
C1909,288,0.482639,-0.266187,-0.020134,32,2.053476,95,0.062256,0,0.555556,1.0,0.990476,0.368628,0.66991,288,8.98943,3536.63,53.16
C1911,293,0.576792,0.065089,0.048387,49,2.019269,97,0.062988,0,1.0,0.825939,0.997143,0.316673,0.384508,293,4.99856,1932.98,29.05
C1913,295,0.664407,0.071429,-0.070707,60,1.852433,98,0.063721,0,0.461538,0.938983,0.924675,0.334955,0.835857,295,12.9803,4985.54,74.93
C1915,296,0.597973,-0.186441,0.042017,47,1.840212,98,0.064697,0,0.794118,1.0,0.98341,0.442471,0.566585,296,34.7651,13307.6,200.02
C1917,301,0.551495,0.13253,0.140741,47,2.090278,100,0.064453,0,1.0,0.883721,0.931429,0.775512,0.942158,301,4.99856,1881.6,28.28
C1919,303,0.577558,0.074286,-0.15625,49,1.949961,72,0.071289,0,0.666667,1.0,0.994805,0.633315,0.954933,303,5.99628,2242.27,33.7
C1921,310,0.609677,-0.174603,-0.07438,47,1.682837,103,0.068359,0,0.625,1.0,0.985714,0.579708,0.940975,310,7.99172,2920.97,43.9
C1923,321,0.632399,0.142857,-0.118644,58,1.844828,106,0.070801,0,0.6,0.943925,0.996429,0.544046,0.964052,321,4.99856,1764.37,26.52
C1925,323,0.643963,0.182692,-0.147826,62,1.915447,107,0.071533,0,0.818182,0.996904,0.948571,0.568012,0.73415,323,10.9849,3853.38,57.92
C1927,324,0.527778,0.099415,-0.071895,35,1.566731,107,0.073242,0,0.8,1.0,0.990476,0.783798,0.989168,324,4.99856,1748.03,26.27
C1931,338,0.54142,-0.136612,-0.058065,54,2.221519,74,0.075928,0,0.6,1.0,0.944444,0.531901,0.93865,338,9.98715,3347.91,50.32
C1933,342,0.567251,0.185567,0.162162,42,1.581068,38,0.078857,0,0.666667,1.0,0.959664,0.608553,0.951197,342,8.98943,2978.21,44.76
C1935,355,0.507042,0.166667,-0.051429,43,1.938413,118,0.078125,0,0.909091,1.0,0.990476,0.78694,0.873958,355,10.9849,3506.03,52.7
C1937,363,0.509642,-0.07027,0.0,45,1.918605,77,0.081787,0,0.777778,1.0,0.996639,0.735439,0.948753,363,8.98943,2805.92,42.17
C1939,366,0.560109,-0.160976,-0.180124,55,1.966973,121,0.077637,0,0.857143,0.904372,0.982418,0.675582,0.887119,366,6.994,2165.18,32.54
C1941,389,0.544987,0.254717,0.118644,60,2.221376,57,0.087646,0,0.666667,1.0,0.9875,0.617975,0.938696,389,8.98943,2618.38,39.35
C1943,390,0.584615,0.0,0.098765,72,2.160665,129,0.08667,0,0.875,1.0,0.998095,0.716106,0.819969,390,7.99172,2321.8,34.9
C1945,394,0.634518,-0.008,0.25,65,1.639145,131,0.081055,0,0.714286,1.0,0.983333,0.659118,0.938405,394,6.994,2011.31,30.23
C1947,405,0.538272,-0.036697,-0.187166,62,2.116308,135,0.088135,0,0.75,0.935802,0.993878,0.609185,0.873314,405,7.99172,2235.81,33.6
C1951,423,0.177305,-0.413333,-0.04023,9,3.265009,26,0.067139,0,0.911765,1.0,0.988312,0.225685,0.250453,423,33.9324,9089.14,136.61
C1953,429,0.599068,0.190661,0.116279,84,2.264706,143,0.089844,0,0.571429,0.962704,0.978882,0.509976,0.947032,429,13.978,3691.8,55.49
C1955,444,0.635135,0.06383,-0.222222,87,1.950909,148,0.092285,0,0.875,1.0,0.988571,0.733426,0.847892,444,7.99172,2039.42,30.65
C1957,448,0.479911,-0.004651,0.072961,50,1.938387,43,0.098877,0,0.84,0.982143,0.934111,0.668077,0.86691,448,24.9529,6310.92,94.85
C1959,457,0.582057,0.06015,0.162304,69,1.789106,152,0.095703,0,0.75,0.949672,0.989796,0.672675,0.954168,457,7.99172,1981.4,29.78
C1961,464,0.538793,-0.16,-0.037383,55,1.67619,40,0.105225,0,0.666667,0.877155,0.98961,0.569192,0.983579,464,5.99628,1464.24,22.01
C1963,468,0.536325,0.075697,0.124424,74,2.211494,87,0.095703,0,0.76,0.991453,0.956494,0.655576,0.909609,468,25.5983,6197.47,93.15
C1965,484,0.322314,0.474359,-0.109756,19,1.950371,40,0.098633,0,0.684211,1.0,0.971429,0.612961,0.922215,484,18.9666,4440.11,66.74
C1967,540,0.535185,-0.197232,-0.386454,66,1.775962,179,0.098877,0,0.666667,1.0,0.961491,0.609002,0.95009,540,11.9826,2514.24,37.79
C1969,551,0.655172,0.174515,-0.063158,109,1.901323,183,0.110107,0,0.777778,0.963702,0.954113,0.660817,0.924023,551,17.9689,3695.04,55.54
C1971,560,0.557143,0.096154,-0.16129,90,2.090332,169,0.118896,0,0.814815,1.0,0.931195,0.649635,0.856189,560,26.9483,5452.47,81.95
C1973,565,0.60708,-0.020408,-0.18018,105,2.017857,188,0.12085,0,1.0,0.957522,0.985714,0.797703,0.845165,565,7.99172,1602.66,24.09
C1977,575,0.568696,-0.11315,0.032258,95,2.069913,124,0.128662,0,0.823529,1.0,0.939286,0.744859,0.962935,575,16.9712,3344.21,50.26
C1979,577,0.493934,0.052632,0.020548,72,2.051556,26,0.131104,0,0.888889,1.0,1,0.86752,0.97596,577,8.98943,1765.25,26.53
C1981,645,0.288372,0.419355,-0.237473,16,1.447811,114,0.109619,0,0.888889,1.0,0.989648,0.865846,0.984266,645,35.9278,6311.32,94.86
C1983,694,0.543228,0.034483,0.154574,98,1.916371,141,0.144287,0,0.842105,1.0,0.973854,0.778851,0.949717,694,57.8776,9449.31,142.03
C1985,715,0.48951,-0.017143,-0.183562,95,2.218611,237,0.146973,0,0.769231,0.994406,0.973761,0.686609,0.9218,715,25.9506,4112.36,61.81
C1987,893,0.640538,0.125874,-0.109034,173,1.919118,297,0.169434,0,0.933333,1.0,0.940952,0.819078,0.932655,893,31.9369,4052.2,60.91
C1989,1356,0.314897,-0.344262,0.274489,52,1.754903,115,0.203125,0,0.847134,1.0,0.97555,0.733948,0.888104,1356,157.649,13172.9,197.99
C1991,1523,0.572554,0.038991,0.11828,233,1.869578,467,0.267334,0,0.908163,1.0,0.986607,0.836276,0.933343,1523,97.7863,7274.9,109.34
